group_id,type,is_keeper,title,size,modified,owner,path,file_id,view_url
145,binary,no,invoice-5563.pdf,109216,2025-11-26T17:33:27Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,13la6966eytxzHjoGGCPo8H6vdKrA5mBH,https://drive.google.com/file/d/13la6966eytxzHjoGGCPo8H6vdKrA5mBH/view?usp=drivesdk
146,binary,YES,Diamante SHAREHOLDERS.pdf,104371,2026-03-23T19:22:26.714Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1IQBvhZ9zCgCqbJfvScxXKKxKS_P7kRn9,https://drive.google.com/file/d/1IQBvhZ9zCgCqbJfvScxXKKxKS_P7kRn9/view?usp=drivesdk
146,binary,no,Diamante SHAREHOLDERS.pdf,104371,2025-08-01T02:49:36.006Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1nY4DVcEgTyeUY-qTBOra_baFzaE-5CqS,https://drive.google.com/file/d/1nY4DVcEgTyeUY-qTBOra_baFzaE-5CqS/view?usp=drivesdk
147,binary,YES,Screenshot 2025-11-14 100618.png,101712,2025-11-14T17:06:18Z,sunrize.invest@gmail.com,2025 Tax,1ClZwAVyYU7AX66mHJQ48xB8eosOpffNz,https://drive.google.com/file/d/1ClZwAVyYU7AX66mHJQ48xB8eosOpffNz/view?usp=drivesdk
147,binary,no,Screenshot 2025-11-14 100618.png,101712,2025-11-14T17:06:18Z,sunrize.invest@gmail.com,2025 Tax/2025 Tax Emanation ,1R7ncb7E8abk8i5xQR2nv3YKXVpdRLTWA,https://drive.google.com/file/d/1R7ncb7E8abk8i5xQR2nv3YKXVpdRLTWA/view?usp=drivesdk
148,binary,YES,29766_invoice.pdf,50293,2025-07-29T05:14:49.899Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,151UUsoOdHyJCzFqQpE2sM20VTYi8duCB,https://drive.google.com/file/d/151UUsoOdHyJCzFqQpE2sM20VTYi8duCB/view?usp=drivesdk
148,binary,no,29766_invoice.pdf,50293,2024-08-01T16:27:22Z,sunrize.invest@gmail.com,Invoices ,1hHdhiNcAXCiTDE_w18FE0Bebb0m15XU8,https://drive.google.com/file/d/1hHdhiNcAXCiTDE_w18FE0Bebb0m15XU8/view?usp=drivesdk
148,binary,no,29766_invoice.pdf,50293,2024-07-17T17:32:20Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info,1Q5DRNOps3QhILMPxNecIg3rKyW9D5lBp,https://drive.google.com/file/d/1Q5DRNOps3QhILMPxNecIg3rKyW9D5lBp/view?usp=drivesdk
149,binary,YES,Davis Printing - Jasper Park.pdf,100432,2026-03-23T21:13:12.220Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1rvNMsbdq-y3nm2z_3f83GiE4ZyzjYooX,https://drive.google.com/file/d/1rvNMsbdq-y3nm2z_3f83GiE4ZyzjYooX/view?usp=drivesdk
149,binary,no,Davis Printing - Jasper Park.pdf,100432,2025-12-01T21:48:01Z,sunrize.invest@gmail.com,,1lCfY_ltVCVaSiDz7P8KOfFnYvL63jF7w,https://drive.google.com/file/d/1lCfY_ltVCVaSiDz7P8KOfFnYvL63jF7w/view?usp=drivesdk
150,binary,YES,E2025-07-CI-001 Allendale Billing #1 26_08_2025.pdf,98490,2026-03-23T20:46:01.704Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1fOHNKLGzPGcGn9VAyWkDJKUrC_5XNgB0,https://drive.google.com/file/d/1fOHNKLGzPGcGn9VAyWkDJKUrC_5XNgB0/view?usp=drivesdk
150,binary,no,E2025-07-CI-001 Allendale Billing #1 26_08_2025.pdf,98490,2025-09-12T22:53:26.975Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1o-cTy7YTnRir11_IluuvBpaMBlvRUaZX,https://drive.google.com/file/d/1o-cTy7YTnRir11_IluuvBpaMBlvRUaZX/view?usp=drivesdk
151,binary,YES,Invoice_62216_from_Enviromatics_Group_Ltd.pdf,97683,2026-03-23T20:20:01.500Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,19IiLeu-818fN_TcWW_RScU52xXTUjWlR,https://drive.google.com/file/d/19IiLeu-818fN_TcWW_RScU52xXTUjWlR/view?usp=drivesdk
151,binary,no,Invoice_62216_from_Enviromatics_Group_Ltd.pdf,97683,2025-08-13T01:47:38.032Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1uH7JXf2s1tx-31gZOTAyyE2uxY8Hmk7K,https://drive.google.com/file/d/1uH7JXf2s1tx-31gZOTAyyE2uxY8Hmk7K/view?usp=drivesdk
152,binary,YES,Invoice_67757_from_Enviromatics_Group_Ltd.pdf,95977,2026-05-24T01:46:08.573Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1GtnNKz1uTvjpDYWuud6Y9TupSNiGKljI,https://drive.google.com/file/d/1GtnNKz1uTvjpDYWuud6Y9TupSNiGKljI/view?usp=drivesdk
152,binary,no,Invoice_67757_from_Enviromatics_Group_Ltd.pdf,95977,2026-05-20T01:09:14.890Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1TDt-WCNi0ri-hSsK_qgnKAW0BsV3qx1r,https://drive.google.com/file/d/1TDt-WCNi0ri-hSsK_qgnKAW0BsV3qx1r/view?usp=drivesdk
153,binary,YES,Screenshot 2025-11-14 100609.png,93142,2025-11-14T17:06:09Z,sunrize.invest@gmail.com,2025 Tax,1QcRxEENuqoq6TXdDSKBb1HpyAEe0C_hW,https://drive.google.com/file/d/1QcRxEENuqoq6TXdDSKBb1HpyAEe0C_hW/view?usp=drivesdk
153,binary,no,Screenshot 2025-11-14 100609.png,93142,2025-11-14T17:06:09Z,sunrize.invest@gmail.com,2025 Tax/2025 Tax Emanation ,1-osmwZk8QZ2vzMRjPwnAHKPLtgqjpDfr,https://drive.google.com/file/d/1-osmwZk8QZ2vzMRjPwnAHKPLtgqjpDfr/view?usp=drivesdk
154,binary,YES,Bank Draft Calculation Lawyer Payments.pdf,92058,2026-03-23T20:46:01.715Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,1Z_w_yNo-XkI_S4Y6SrzZZnJhsmap83g5,https://drive.google.com/file/d/1Z_w_yNo-XkI_S4Y6SrzZZnJhsmap83g5/view?usp=drivesdk
154,binary,no,Bank Draft Calculation Lawyer Payments.pdf,92058,2026-03-09T16:48:45.512Z,sunrize.invest@gmail.com,Allendale 6408 106/5-Unit Receipts ,1MiepJoNSmE8_ANsOKP5vBijumsKD2qhe,https://drive.google.com/file/d/1MiepJoNSmE8_ANsOKP5vBijumsKD2qhe/view?usp=drivesdk
155,binary,YES,25-43999 Vibrant Homes.pdf,45851,2026-03-23T21:14:11.723Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1vFau7itwpyPvwqyqRF3BatrhQ-zR5KRy,https://drive.google.com/file/d/1vFau7itwpyPvwqyqRF3BatrhQ-zR5KRy/view?usp=drivesdk
155,binary,no,25-43999 Vibrant Homes.pdf,45851,2026-02-26T15:25:46.203Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1j6yzcYwuUm0y9oq1BeIp5GOOCqeHC01C,https://drive.google.com/file/d/1j6yzcYwuUm0y9oq1BeIp5GOOCqeHC01C/view?usp=drivesdk
155,binary,no,25-43999 Vibrant Homes.pdf,45851,2026-01-08T05:48:07Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1HcCjQqJUbz_lEBwWW0NnMz9JCfzxqrrM,https://drive.google.com/file/d/1HcCjQqJUbz_lEBwWW0NnMz9JCfzxqrrM/view?usp=drivesdk
156,binary,YES,Demolition & Sign Receipt - Mayfield.pdf,90855,2026-01-08T05:40:02Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1G6JKG_I5DHmsxMW5IZLztbDkMJTGAXlv,https://drive.google.com/file/d/1G6JKG_I5DHmsxMW5IZLztbDkMJTGAXlv/view?usp=drivesdk
156,binary,no,Demolition & Sign Receipt - Mayfield.pdf,90855,2025-12-30T09:01:25.302Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1BuUrLetN3bKIjR1AGE8jBa05lNIioP0K,https://drive.google.com/file/d/1BuUrLetN3bKIjR1AGE8jBa05lNIioP0K/view?usp=drivesdk
157,binary,YES,Condition Wavier (1).pdf,83535,2025-03-29T02:13:02Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,1CjmTzb7KV5_PoLMATT8zrd-gfuUONFLR,https://drive.google.com/file/d/1CjmTzb7KV5_PoLMATT8zrd-gfuUONFLR/view?usp=drivesdk
157,binary,no,Condition Wavier (1).pdf,83535,2025-03-29T02:13:02Z,sunrize.invest@gmail.com,Blank Purchase Contracts /Purchase Contracts- Filled out ,11CmAp4L3AvE94akBq5Cz9_bbxS0A195I,https://drive.google.com/file/d/11CmAp4L3AvE94akBq5Cz9_bbxS0A195I/view?usp=drivesdk
158,binary,YES,Condition Wavier.pdf,83535,2024-05-31T16:10:15.974Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,13R5Qa0CT3SwMJ-IITJNYvWQ7t27ikaIm,https://drive.google.com/file/d/13R5Qa0CT3SwMJ-IITJNYvWQ7t27ikaIm/view?usp=drivesdk
158,binary,no,Condition Wavier.pdf,83535,2024-04-28T00:09:55.645Z,sunrize.invest@gmail.com,Blank Purchase Contracts ,1jSFm0c1O5vqybYnnrlKGv4IUi6qkRxxZ,https://drive.google.com/file/d/1jSFm0c1O5vqybYnnrlKGv4IUi6qkRxxZ/view?usp=drivesdk
159,binary,YES,Invoice 2024.pdf,68428,2026-02-25T21:44:29.701Z,sunrize.invest@gmail.com,CORPORATION/2024 Tax Info,1PClxXSxlEACyDS854k5QrHofmixPiyWK,https://drive.google.com/file/d/1PClxXSxlEACyDS854k5QrHofmixPiyWK/view?usp=drivesdk
159,binary,no,Invoice 2024.pdf,68428,2025-11-01T20:51:25Z,sunrize.invest@gmail.com,2025 Tax,13B2ecY5A0tqs6YHez7mCd7Dfsl-2U2Px,https://drive.google.com/file/d/13B2ecY5A0tqs6YHez7mCd7Dfsl-2U2Px/view?usp=drivesdk
160,binary,YES,CMHC Construction Checklist Form.pdf,65348,2025-11-17T21:35:41Z,sunrize.invest@gmail.com,Landridge,1RVT_g9nTz7u4ZgxEvLrNZ1eTFPtVCydH,https://drive.google.com/file/d/1RVT_g9nTz7u4ZgxEvLrNZ1eTFPtVCydH/view?usp=drivesdk
160,binary,no,CMHC Construction Checklist Form.pdf,65348,2025-11-17T21:35:41Z,sunrize.invest@gmail.com,Landridge/Financing ,1BlfFlDeXPKMIaCV6hfcBloDbZ0Xb9Hx3,https://drive.google.com/file/d/1BlfFlDeXPKMIaCV6hfcBloDbZ0Xb9Hx3/view?usp=drivesdk
161,binary,YES,Invoice_17737_2025-10-31.pdf,61783,2026-03-23T21:13:40.211Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1TDX8DJB99pUGUgtDJK01XVAnINiX-Lbs,https://drive.google.com/file/d/1TDX8DJB99pUGUgtDJK01XVAnINiX-Lbs/view?usp=drivesdk
161,binary,no,Invoice_17737_2025-10-31.pdf,61783,2026-01-08T05:46:49Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1mWmEjwPfseuaAeenqhEONz9KVSpeDN30,https://drive.google.com/file/d/1mWmEjwPfseuaAeenqhEONz9KVSpeDN30/view?usp=drivesdk
162,binary,YES,Invoice_17738_2025-10-31.pdf,61626,2026-03-23T21:13:12.195Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,18ZnIbvf6DyU4yCuEs30-aX6lVspsDkOY,https://drive.google.com/file/d/18ZnIbvf6DyU4yCuEs30-aX6lVspsDkOY/view?usp=drivesdk
162,binary,no,Invoice_17738_2025-10-31.pdf,61626,2025-12-01T21:48:01Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1RJGejIVaVxD9A44kaEDna7RL-RTCVcd0,https://drive.google.com/file/d/1RJGejIVaVxD9A44kaEDna7RL-RTCVcd0/view?usp=drivesdk
163,binary,YES,3-13862-16645.pdf,61223,2026-03-23T20:46:01.718Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,19LIrpPoBQRkJqLgEgzmFL-Psv9axEusC,https://drive.google.com/file/d/19LIrpPoBQRkJqLgEgzmFL-Psv9axEusC/view?usp=drivesdk
163,binary,no,3-13862-16645.pdf,61223,2025-10-27T22:26:18Z,sunrize.invest@gmail.com,Allendale 6408 106/6408: Invoice,15f4jSklSRwdNzi8sAu043howc2ZXiNvi,https://drive.google.com/file/d/15f4jSklSRwdNzi8sAu043howc2ZXiNvi/view?usp=drivesdk
164,binary,YES,15981 110b Ave NW Invoice (revised2).pdf,60844,2026-03-23T20:22:25.079Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1_oZFKsB8ZUd_9gFbKQY5A8xESWcRLOhe,https://drive.google.com/file/d/1_oZFKsB8ZUd_9gFbKQY5A8xESWcRLOhe/view?usp=drivesdk
164,binary,no,15981 110b Ave NW Invoice (revised2).pdf,60844,2025-07-15T19:00:24Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1BUZU-9JiDNDsT7eY6vtYB_djw9QQ47Gl,https://drive.google.com/file/d/1BUZU-9JiDNDsT7eY6vtYB_djw9QQ47Gl/view?usp=drivesdk
165,binary,YES,15981 110b Ave NW Invoice (revised).pdf,60572,2026-03-23T18:02:39Z,sunni@rizedevelopments.com,Mayfield 110/Mayfield-Invoice ,1l2P70EZvHeK1kjDOfzL93aRV4X6rf4RC,https://drive.google.com/file/d/1l2P70EZvHeK1kjDOfzL93aRV4X6rf4RC/view?usp=drivesdk
165,binary,no,15981 110b Ave NW Invoice (revised).pdf,60572,2025-07-15T18:55:10Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,17DYMgmPuxqKnnekOYHF2uPWvv75zdOBr,https://drive.google.com/file/d/17DYMgmPuxqKnnekOYHF2uPWvv75zdOBr/view?usp=drivesdk
166,binary,YES,Tree Removal .pdf,59364,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,149qJihNVV0aAKyKR0tuZ2ytzIgLSwYdb,https://drive.google.com/file/d/149qJihNVV0aAKyKR0tuZ2ytzIgLSwYdb/view?usp=drivesdk
166,binary,no,Tree Removal .pdf,59364,2026-03-05T19:47:18.694Z,maadisoncross82@gmail.com,IBH Tax/Invoices Paid by Madison,1_MiaWKm_C4lnmaNhwJauc5ZAAYdLadxF,https://drive.google.com/file/d/1_MiaWKm_C4lnmaNhwJauc5ZAAYdLadxF/view?usp=drivesdk
167,binary,YES,Tree Plan Invoice.pdf,59364,2026-03-12T05:56:40Z,maadisoncross82@gmail.com,IBH Tax,1COxU4Hjjog4MGeaovYX6nS4JN1wpQv-z,https://drive.google.com/file/d/1COxU4Hjjog4MGeaovYX6nS4JN1wpQv-z/view?usp=drivesdk
167,binary,no,Tree Plan Invoice.pdf,59364,2025-11-27T23:26:47.095Z,maadisoncross82@gmail.com,IBH Tax/10848 153 St NW Expenses,1j_ZPRZDTTzOFJDojtypScbjuiY9bvrt9,https://drive.google.com/file/d/1j_ZPRZDTTzOFJDojtypScbjuiY9bvrt9/view?usp=drivesdk
168,binary,YES,15981 110b Ave NW Invoice Working Drawings.pdf,58706,2026-03-23T18:06:36.354Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1eMleQuOnc1wbiXH-38kz-BQn6hF4yfxu,https://drive.google.com/file/d/1eMleQuOnc1wbiXH-38kz-BQn6hF4yfxu/view?usp=drivesdk
168,binary,no,15981 110b Ave NW Invoice Working Drawings.pdf,58706,2025-07-15T18:53:15Z,sunrize.invest@gmail.com,Invoices /Invoices from gmail,1N4Fq2GEkhKqerkAwYyJlpWW3A4IIILCZ,https://drive.google.com/file/d/1N4Fq2GEkhKqerkAwYyJlpWW3A4IIILCZ/view?usp=drivesdk
169,binary,YES,Inglewood Investment 6-Plex 11328 126 St.xlsx,29129,2025-09-03T22:18:48Z,sunrize.invest@gmail.com,,1Xkde2Yr77BMB1i7Zq4MNLOUc0wFXy6Y7,https://drive.google.com/file/d/1Xkde2Yr77BMB1i7Zq4MNLOUc0wFXy6Y7/view?usp=drivesdk
169,binary,no,Inglewood Investment 6-Plex 11328 126 St.xlsx,29129,2025-09-02T19:08:56Z,sunrize.invest@gmail.com,LEADS////SPREADSHEETS!,1bGlcnC40Hvz-rQzW92pQ1Tx6NdzQi2Rn,https://drive.google.com/file/d/1bGlcnC40Hvz-rQzW92pQ1Tx6NdzQi2Rn/view?usp=drivesdk
169,binary,no,Inglewood Investment 6-Plex 11328 126 St.xlsx,29129,2025-03-04T02:32:36Z,sunrize.invest@gmail.com,Inglewood 6-Plex: 11328 126 St,1KhKynx-EMNaQt8txalgk_OaQEE5neoQQ,https://drive.google.com/file/d/1KhKynx-EMNaQt8txalgk_OaQEE5neoQQ/view?usp=drivesdk
170,binary,YES,Inv# 84.pdf,56290,2026-03-23T20:26:34.401Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1BPlXUODEp9A_N8C6WBMNq8b7gqWXx8rT,https://drive.google.com/file/d/1BPlXUODEp9A_N8C6WBMNq8b7gqWXx8rT/view?usp=drivesdk
170,binary,no,Inv# 84.pdf,56290,2025-11-26T17:10:16Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1LcIfnjttjOzmCrl6zFrWX6vPLdEJ3Dzc,https://drive.google.com/file/d/1LcIfnjttjOzmCrl6zFrWX6vPLdEJ3Dzc/view?usp=drivesdk
171,binary,YES,Diamante ART.pdf,55473,2026-03-23T19:22:26.718Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1-aaqSUta4kv8W7jqSbTH-1YuHlmmywU8,https://drive.google.com/file/d/1-aaqSUta4kv8W7jqSbTH-1YuHlmmywU8/view?usp=drivesdk
171,binary,no,Diamante ART.pdf,55473,2025-08-01T02:49:36.039Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1LUBItv9m5SRa4c9aD15f0_c64604UCIo,https://drive.google.com/file/d/1LUBItv9m5SRa4c9aD15f0_c64604UCIo/view?usp=drivesdk
172,binary,YES,Invoice_10553_from_OASIS_ENGINEERING_GROUP_LTD.pdf,48456,2026-03-23T21:09:16.223Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,19D0UKEVyBi7o9bEYU9PSpKm6YPujtzDd,https://drive.google.com/file/d/19D0UKEVyBi7o9bEYU9PSpKm6YPujtzDd/view?usp=drivesdk
172,binary,no,Invoice_10553_from_OASIS_ENGINEERING_GROUP_LTD.pdf,48456,2026-01-08T05:27:57Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1ah-IbBsc5w128JMBEMlilUn_WJTxG2rw,https://drive.google.com/file/d/1ah-IbBsc5w128JMBEMlilUn_WJTxG2rw/view?usp=drivesdk
173,binary,YES,INVOICE_1819_from_Alberta Geomatics Inc_                                           (Operating as Arc Surveys Edmonton).pdf,47337,2026-03-23T20:24:33.853Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1WlONpsz0IADZdeLKj4OK2uIn5pg2b3w5,https://drive.google.com/file/d/1WlONpsz0IADZdeLKj4OK2uIn5pg2b3w5/view?usp=drivesdk
173,binary,no,INVOICE_1819_from_Alberta Geomatics Inc_                                           (Operating as Arc Surveys Edmonton).pdf,47337,2025-08-13T01:47:38.028Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1Bawta-VylB86rH6QzUdwTqrYM3oR-UUC,https://drive.google.com/file/d/1Bawta-VylB86rH6QzUdwTqrYM3oR-UUC/view?usp=drivesdk
174,binary,YES,Diamante CERT.pdf,47336,2026-03-23T19:22:26.719Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,17Pj_93CW_jzHp2eim17VHJ-DUeCpsFdi,https://drive.google.com/file/d/17Pj_93CW_jzHp2eim17VHJ-DUeCpsFdi/view?usp=drivesdk
174,binary,no,Diamante CERT.pdf,47336,2025-08-01T02:49:36.031Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Corporate Files ,1_rAscfRfga2ShN5nOtYQmPWLIktP-ZeG,https://drive.google.com/file/d/1_rAscfRfga2ShN5nOtYQmPWLIktP-ZeG/view?usp=drivesdk
175,binary,YES,Invoice_000475_from_Offset_Excavating_Ltd.pdf,23602,2026-03-23T20:12:21.013Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1AbsYw0xlsT2Hl71lzK0O47RU00BMsh-h,https://drive.google.com/file/d/1AbsYw0xlsT2Hl71lzK0O47RU00BMsh-h/view?usp=drivesdk
175,binary,no,Invoice_000475_from_Offset_Excavating_Ltd.pdf,23602,2025-11-26T17:17:55Z,sunrize.invest@gmail.com,,1sEcQeIo0q94CFDyUZDZ9QYyV67tYDYAo,https://drive.google.com/file/d/1sEcQeIo0q94CFDyUZDZ9QYyV67tYDYAo/view?usp=drivesdk
175,binary,no,Invoice_000475_from_Offset_Excavating_Ltd.pdf,23602,2025-11-13T17:11:00Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1--zO5gXGgCW_fUs04ThXwWLElErhadKw,https://drive.google.com/file/d/1--zO5gXGgCW_fUs04ThXwWLElErhadKw/view?usp=drivesdk
176,binary,YES,25-42488 Vibrant Homes.pdf,46848,2026-03-23T20:20:01.484Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,14zl_3k6K31fHMqG5hWyBQ60pNCECcZzH,https://drive.google.com/file/d/14zl_3k6K31fHMqG5hWyBQ60pNCECcZzH/view?usp=drivesdk
176,binary,no,25-42488 Vibrant Homes.pdf,46848,2025-08-13T01:47:38.025Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1Spkq3OoI6buvfL4LVW3WA29ER-C-0abn,https://drive.google.com/file/d/1Spkq3OoI6buvfL4LVW3WA29ER-C-0abn/view?usp=drivesdk
177,binary,YES,April Invoice for Sunni.pdf,41930,2024-05-02T04:22:40Z,sunrize.invest@gmail.com,Invoices ,14dM0OTaDtX3E4bm4EEfalYD_5znHNzXy,https://drive.google.com/file/d/14dM0OTaDtX3E4bm4EEfalYD_5znHNzXy/view?usp=drivesdk
177,binary,no,April Invoice for Sunni.pdf,41930,2024-05-02T04:22:40Z,sunrize.invest@gmail.com,Invoices ,1l--0m-ZElF4XeWbhlnleuWiBw3qxqZbe,https://drive.google.com/file/d/1l--0m-ZElF4XeWbhlnleuWiBw3qxqZbe/view?usp=drivesdk
178,binary,YES,192300279_51732692_0_0.pdf,40584,2024-09-26T20:26:34Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1bD6w3K0Ms7nMXrQLQaGWDWdnH7Q6hurN,https://drive.google.com/file/d/1bD6w3K0Ms7nMXrQLQaGWDWdnH7Q6hurN/view?usp=drivesdk
178,binary,no,192300279_51732692_0_0.pdf,40584,2024-09-26T20:26:34Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,14G6WcQ-MyNL2sDK9ideZ3RGljz7YAPV_,https://drive.google.com/file/d/14G6WcQ-MyNL2sDK9ideZ3RGljz7YAPV_/view?usp=drivesdk
179,binary,YES,872186923_51587340_0_0.pdf,40547,2024-09-11T19:02:55.343Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1ysU1pdZV1kOt0IIQl2-dCmLmDA6v1Cgo,https://drive.google.com/file/d/1ysU1pdZV1kOt0IIQl2-dCmLmDA6v1Cgo/view?usp=drivesdk
179,binary,no,872186923_51587340_0_0.pdf,40547,2024-09-11T19:01:29Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1xaSyzyCxD2hcB7tnWGeu-JnTXs2vKepv,https://drive.google.com/file/d/1xaSyzyCxD2hcB7tnWGeu-JnTXs2vKepv/view?usp=drivesdk
180,binary,YES,892192580_51639410_0_0.pdf,40519,2024-09-17T18:48:52.415Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1ehQjkOKjj0R5ZGiqZCyHBuLeNQSqcdab,https://drive.google.com/file/d/1ehQjkOKjj0R5ZGiqZCyHBuLeNQSqcdab/view?usp=drivesdk
180,binary,no,892192580_51639410_0_0.pdf,40519,2024-09-17T18:43:49Z,sunrize.invest@gmail.com,NEW Properties /Titles Pulled ,1qx8RuhZEOBTHuf1FTs7ssYNvqIbdArLf,https://drive.google.com/file/d/1qx8RuhZEOBTHuf1FTs7ssYNvqIbdArLf/view?usp=drivesdk
181,binary,YES,Invoice_116.pdf,38620,2026-03-23T20:12:31.680Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1FPUz6s0XDcXi3jTtyBj9hN0i2wn-MBuv,https://drive.google.com/file/d/1FPUz6s0XDcXi3jTtyBj9hN0i2wn-MBuv/view?usp=drivesdk
181,binary,no,Invoice_116.pdf,38620,2025-11-06T20:00:08Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1ppdYK0IWFqA2zywcEteyDaZeDpGGC8AM,https://drive.google.com/file/d/1ppdYK0IWFqA2zywcEteyDaZeDpGGC8AM/view?usp=drivesdk
182,binary,YES,Invoice_130.pdf,38574,2026-03-23T21:10:09.911Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,13TmxYwNaIYCnFZK5KfHhJ-UBqxob2tjC,https://drive.google.com/file/d/13TmxYwNaIYCnFZK5KfHhJ-UBqxob2tjC/view?usp=drivesdk
182,binary,no,Invoice_130.pdf,38574,2025-12-09T01:10:20.993Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1XxE27h-v0pBszd2a_8i30QljGmnApnDK,https://drive.google.com/file/d/1XxE27h-v0pBszd2a_8i30QljGmnApnDK/view?usp=drivesdk
183,binary,YES,Receipt__from_OASIS_ENGINEERING_GROUP_LTD.pdf,38508,2026-03-23T20:27:41.198Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1-r2_JJogr2DGDM3gjVCbGxZi_MX8_cXX,https://drive.google.com/file/d/1-r2_JJogr2DGDM3gjVCbGxZi_MX8_cXX/view?usp=drivesdk
183,binary,no,Receipt__from_OASIS_ENGINEERING_GROUP_LTD.pdf,38508,2025-08-13T01:47:38.032Z,sunrize.invest@gmail.com,Mayfield 110/Mayfield-Invoice ,1oB2BvIwUGJLWC7ZO82CLeS575I4qn-0F,https://drive.google.com/file/d/1oB2BvIwUGJLWC7ZO82CLeS575I4qn-0F/view?usp=drivesdk
184,binary,YES,Receipt_C1At6uDqeyU2_from_OASIS_ENGINEERING_GROUP_LTD.pdf,38259,2026-03-23T21:15:30.613Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,14RaW7LKpLu5reBdeba9UGNvIUZmYE9Gv,https://drive.google.com/file/d/14RaW7LKpLu5reBdeba9UGNvIUZmYE9Gv/view?usp=drivesdk
184,binary,no,Receipt_C1At6uDqeyU2_from_OASIS_ENGINEERING_GROUP_LTD.pdf,38259,2026-02-12T18:42:16Z,sunrize.invest@gmail.com,Jasper Park/Jasper Park-Invoice,1QmqrH8GUneNWvy9WTgq0EVLCcf20lR99,https://drive.google.com/file/d/1QmqrH8GUneNWvy9WTgq0EVLCcf20lR99/view?usp=drivesdk
